2021/03/15(15:52:20),0.032,0.79,
2021/03/15(15:52:20),0.047,0.29,
2021/03/15(15:52:20),0.06,-0.52,
2021/03/15(15:52:20),0.071,-0.83,
2021/03/15(15:52:21),0.081,-0.62,
2021/03/15(15:52:21),0.125,0.29,
2021/03/15(15:52:21),0.204,0.68,
2021/03/15(15:52:21),0.289,0.99,
2021/03/15(15:52:21),0.33,-0.71,
2021/03/15(15:52:22),0.327,-0.12,
2021/03/15(15:52:22),0.302,-0.81,
2021/03/15(15:52:22),0.302,0.37,
2021/03/15(15:52:22),0.301,0.18,
2021/03/15(15:52:22),0.305,-0.17,
2021/03/15(15:52:23),0.279,0.2,
2021/03/15(15:52:23),0.171,0.61,
2021/03/15(15:52:23),0.115,-0.82,
2021/03/15(15:52:23),0.08,0.46,
2021/03/15(15:52:23),0.069,-0.22,
2021/03/15(15:52:23),0.067,-0.37,
2021/03/15(15:52:24),0.07,0.06,
2021/03/15(15:52:24),0.069,0.68,
2021/03/15(15:52:24),0.069,0.19,
2021/03/15(15:52:24),0.07,-0.23,
2021/03/15(15:52:24),0.069,0.53,
2021/03/15(15:52:25),0.068,-0.47,
2021/03/15(15:52:25),0.071,-0.29,
2021/03/15(15:52:25),0.071,-0.96,
2021/03/15(15:52:25),0.07,-0.68,
2021/03/15(15:52:25),0.071,0.31,
2021/03/15(15:52:26),0.079,-0.32,
2021/03/15(15:52:26),0.075,-0.9,
2021/03/15(15:52:26),0.07,-0.3,
2021/03/15(15:52:26),0.067,-0.35,
2021/03/15(15:52:26),0.064,-0.21,
2021/03/15(15:52:27),0.021,0.27,
2021/03/15(15:52:27),-0.059,0.63,
2021/03/15(15:52:27),-0.108,0.66,
2021/03/15(15:52:27),-0.13,-0.17,
2021/03/15(15:52:27),-0.145,0.84,
2021/03/15(15:52:28),-0.155,0.56,
2021/03/15(15:52:28),-0.164,-0.36,
2021/03/15(15:52:28),-0.17,-0.14,
2021/03/15(15:52:28),-0.171,0.24,
2021/03/15(15:52:28),-0.174,0.94,
2021/03/15(15:52:29),-0.169,0.67,
2021/03/15(15:52:29),-0.171,0.1,
2021/03/15(15:52:29),-0.164,-0.95,
2021/03/15(15:52:29),-0.146,-0.48,
2021/03/15(15:52:29),-0.093,0.85,
2021/03/15(15:52:29),-0.087,-0.94,
2021/03/15(15:52:30),-0.111,0.6,
2021/03/15(15:52:30),0.005,-0.97,
2021/03/15(15:52:30),0.089,-0.15,
2021/03/15(15:52:30),0.119,0.85,
2021/03/15(15:52:30),0.129,-0.16,
2021/03/15(15:52:31),0.127,-0.14,
2021/03/15(15:52:31),0.128,-0.05,
2021/03/15(15:52:31),0.126,0.02,
2021/03/15(15:52:31),0.125,0.83,
2021/03/15(15:52:32),0.122,0.36,
2021/03/15(15:52:32),0.117,-0.11,
2021/03/15(15:52:32),0.099,0.25,
2021/03/15(15:52:32),-0.112,0.22,
2021/03/15(15:52:32),-0.162,-0.95,
2021/03/15(15:52:32),-0.168,-0.09,
2021/03/15(15:52:33),-0.171,0.74,
2021/03/15(15:52:33),-0.168,-0.38,
2021/03/15(15:52:33),-0.166,-0.17,
2021/03/15(15:52:33),-0.163,-0.81,
2021/03/15(15:52:33),-0.16,0.3,
2021/03/15(15:52:34),-0.148,0.75,
2021/03/15(15:52:34),-0.005,-0.38,
2021/03/15(15:52:34),0.092,0.36,
2021/03/15(15:52:34),0.115,0.08,
2021/03/15(15:52:34),0.11,0.47,
2021/03/15(15:52:35),0.107,-0.89,
2021/03/15(15:52:35),0.114,-1.0,
2021/03/15(15:52:35),0.006,-0.04,
2021/03/15(15:52:35),-0.086,-0.55,
2021/03/15(15:52:35),-0.103,0.62,
2021/03/15(15:52:36),-0.128,0.54,
2021/03/15(15:52:36),-0.138,-0.14,
2021/03/15(15:52:36),-0.112,-0.9,
2021/03/15(15:52:36),-0.07,0.73,
2021/03/15(15:52:36),0.005,-0.65,
2021/03/15(15:52:37),0.076,0.71,
2021/03/15(15:52:37),0.089,-0.79,
2021/03/15(15:52:37),0.091,-0.87,
2021/03/15(15:52:37),0.076,0.57,
2021/03/15(15:52:37),-0.015,0.43,
2021/03/15(15:52:38),-0.073,0.68,
2021/03/15(15:52:38),-0.091,-0.85,
2021/03/15(15:52:38),-0.108,-0.09,
2021/03/15(15:52:38),-0.062,0.69,
2021/03/15(15:52:38),0.036,0.34,
2021/03/15(15:52:38),0.073,0.43,
2021/03/15(15:52:39),0.082,0.06,
2021/03/15(15:52:39),0.076,-0.93,
2021/03/15(15:52:39),0.051,-0.97,
2021/03/15(15:52:39),-0.026,-0.53,
2021/03/15(15:52:39),-0.085,0.49,
2021/03/15(15:52:40),-0.12,0.59,
2021/03/15(15:52:40),-0.129,0.5,
2021/03/15(15:52:40),-0.13,0.86,
2021/03/15(15:52:40),-0.125,-0.15,
2021/03/15(15:52:40),-0.119,0.22,
2021/03/15(15:52:41),-0.126,0.81,
2021/03/15(15:52:41),-0.132,-0.49,
2021/03/15(15:52:41),-0.136,-0.05,
2021/03/15(15:52:41),-0.135,-0.46,
2021/03/15(15:52:41),-0.101,0.8,
2021/03/15(15:52:42),0.018,-0.7,
2021/03/15(15:52:42),0.083,0.14,
2021/03/15(15:52:42),0.104,0.36,
2021/03/15(15:52:42),0.106,-0.91,
2021/03/15(15:52:42),0.092,0.19,
2021/03/15(15:52:43),0.026,-0.9,
2021/03/15(15:52:43),0.028,-0.91,
2021/03/15(15:52:43),-0.03,-0.33,
2021/03/15(15:52:43),-0.097,-0.34,
2021/03/15(15:52:43),-0.131,0.2,
2021/03/15(15:52:44),-0.132,0.77,
2021/03/15(15:52:44),-0.121,0.42,
2021/03/15(15:52:44),-0.12,-0.19,
2021/03/15(15:52:44),-0.124,-0.7,
2021/03/15(15:52:44),-0.121,-0.64,
2021/03/15(15:52:44),-0.12,0.45,
2021/03/15(15:52:45),-0.124,-0.67,
2021/03/15(15:52:45),-0.12,-0.44,
2021/03/15(15:52:45),-0.057,0.17,
2021/03/15(15:52:45),0.063,0.81,
2021/03/15(15:52:45),0.099,-0.95,
2021/03/15(15:52:46),0.104,0.6,
2021/03/15(15:52:46),0.103,-0.99,
2021/03/15(15:52:46),0.11,0.44,
2021/03/15(15:52:46),0.108,0.55,
2021/03/15(15:52:46),0.109,-0.57,
2021/03/15(15:52:47),0.104,-0.87,
2021/03/15(15:52:47),0.105,0.81,
2021/03/15(15:52:47),0.11,0.18,
2021/03/15(15:52:47),0.117,0.29,
2021/03/15(15:52:47),0.086,-0.18,
2021/03/15(15:52:48),-0.002,-0.68,
2021/03/15(15:52:48),-0.056,0.95,
2021/03/15(15:52:48),-0.081,0.04,
2021/03/15(15:52:48),-0.101,0.11,
2021/03/15(15:52:48),-0.119,-0.9,
2021/03/15(15:52:49),-0.124,0.51,
2021/03/15(15:52:49),-0.123,0.61,
2021/03/15(15:52:49),-0.12,-0.95,
2021/03/15(15:52:49),-0.124,0.13,
2021/03/15(15:52:49),-0.123,-0.64,
2021/03/15(15:52:49),-0.124,0.94,
2021/03/15(15:52:50),-0.123,0.43,
2021/03/15(15:52:50),-0.124,0.02,
2021/03/15(15:52:50),-0.125,-0.3,
2021/03/15(15:52:50),-0.123,-0.88,
2021/03/15(15:52:50),-0.071,0.32,
2021/03/15(15:52:51),0.029,-0.03,
2021/03/15(15:52:51),0.099,-0.27,
2021/03/15(15:52:51),0.114,-0.81,
2021/03/15(15:52:51),0.117,0.11,
2021/03/15(15:52:51),0.116,0.78,
2021/03/15(15:52:52),0.115,-0.55,
2021/03/15(15:52:52),0.118,0.62,
2021/03/15(15:52:52),0.115,0.83,
2021/03/15(15:52:52),0.117,0.09,
2021/03/15(15:52:52),0.118,0.5,
2021/03/15(15:52:53),0.058,-0.35,
2021/03/15(15:52:53),-0.092,-0.83,
2021/03/15(15:52:53),-0.122,-0.01,
2021/03/15(15:52:53),-0.126,0.84,
2021/03/15(15:52:53),-0.129,-0.58,
2021/03/15(15:52:54),-0.133,0.15,
2021/03/15(15:52:54),-0.137,-0.43,
2021/03/15(15:52:54),-0.136,-0.36,
2021/03/15(15:52:54),-0.138,0.54,
2021/03/15(15:52:54),-0.133,-0.73,
2021/03/15(15:52:55),-0.088,-0.41,
2021/03/15(15:52:55),0.079,0.86,
2021/03/15(15:52:55),0.125,0.29,
2021/03/15(15:52:55),0.131,0.49,
2021/03/15(15:52:55),0.126,0.98,
2021/03/15(15:52:55),0.123,-0.97,
2021/03/15(15:52:56),0.124,-0.57,
2021/03/15(15:52:56),0.112,0.85,
2021/03/15(15:52:56),-0.005,0.87,
2021/03/15(15:52:56),-0.096,-0.69,
2021/03/15(15:52:56),-0.105,-0.39,
2021/03/15(15:52:57),-0.103,-0.86,
2021/03/15(15:52:57),-0.091,-0.68,
2021/03/15(15:52:57),-0.085,0.11,
2021/03/15(15:52:57),-0.077,-0.29,
2021/03/15(15:52:57),-0.071,0.33,
2021/03/15(15:52:58),-0.066,-0.7,
2021/03/15(15:52:58),-0.064,0.04,
2021/03/15(15:52:58),-0.059,-0.13,
2021/03/15(15:52:58),-0.059,-0.19,
2021/03/15(15:52:58),-0.057,0.86,
2021/03/15(15:52:59),-0.039,-0.6,
2021/03/15(15:52:59),-0.033,0.36,
2021/03/15(15:52:59),0.041,0.38,
2021/03/15(15:52:59),0.1,0.26,
2021/03/15(15:52:59),0.124,0.12,
2021/03/15(15:53:00),0.11,-0.79,
2021/03/15(15:53:00),0.045,0.41,
2021/03/15(15:53:00),-0.047,-0.46,
2021/03/15(15:53:00),-0.068,0.97,
2021/03/15(15:53:00),-0.05,-0.49,
2021/03/15(15:53:01),-0.021,0.32,
2021/03/15(15:53:01),0.025,-0.96,
2021/03/15(15:53:01),0.062,-0.95,
2021/03/15(15:53:01),0.082,0.43,
2021/03/15(15:53:01),0.088,0.39,
2021/03/15(15:53:01),0.072,-0.03,
2021/03/15(15:53:02),-0.019,0.65,
2021/03/15(15:53:02),-0.059,-0.95,
2021/03/15(15:53:02),-0.071,-0.88,
2021/03/15(15:53:02),-0.076,0.84,
2021/03/15(15:53:02),-0.073,-0.01,
2021/03/15(15:53:03),-0.086,0.4,
2021/03/15(15:53:03),-0.091,-0.54,
2021/03/15(15:53:03),-0.094,-0.07,
2021/03/15(15:53:03),-0.096,-0.51,
2021/03/15(15:53:03),-0.099,-0.51,
2021/03/15(15:53:04),-0.098,0.96,
2021/03/15(15:53:04),-0.099,-0.04,
2021/03/15(15:53:04),-0.087,-0.5,
2021/03/15(15:53:04),-0.086,-0.69,
2021/03/15(15:53:04),-0.087,0.35,
2021/03/15(15:53:05),-0.088,-0.99,
2021/03/15(15:53:05),-0.092,-0.63,
2021/03/15(15:53:05),-0.094,0.2,
2021/03/15(15:53:05),-0.094,-0.06,
2021/03/15(15:53:05),-0.095,0.03,
2021/03/15(15:53:06),-0.099,-0.14,
2021/03/15(15:53:06),-0.099,0.43,
2021/03/15(15:53:06),-0.1,0.32,
2021/03/15(15:53:06),-0.109,0.78,
2021/03/15(15:53:06),-0.107,-0.98,
2021/03/15(15:53:07),-0.109,-0.8,
2021/03/15(15:53:07),-0.112,-0.7,
2021/03/15(15:53:07),-0.1,0.67,
2021/03/15(15:53:07),-0.099,-0.56,
2021/03/15(15:53:07),-0.076,0.49,
2021/03/15(15:53:07),-0.041,-0.27,
2021/03/15(15:53:08),0.029,-0.84,
2021/03/15(15:53:08),0.117,0.48,
2021/03/15(15:53:08),0.122,0.57,
2021/03/15(15:53:08),-0.109,0.05,
2021/03/15(15:53:08),-0.137,0.07,
2021/03/15(15:53:09),-0.13,0.27,
2021/03/15(15:53:09),-0.119,0.15,
2021/03/15(15:53:09),-0.109,-0.03,
2021/03/15(15:53:09),-0.063,-0.05,
2021/03/15(15:53:09),0.113,-0.74,
2021/03/15(15:53:10),0.118,0.98,
2021/03/15(15:53:10),-0.071,-0.38,
2021/03/15(15:53:10),-0.018,-0.47,
2021/03/15(15:53:10),0.123,-0.97,
2021/03/15(15:53:10),-0.034,0.23,
2021/03/15(15:53:11),-0.084,-0.79,
2021/03/15(15:53:11),-0.08,-0.66,
2021/03/15(15:53:11),0.056,0.02,
2021/03/15(15:53:11),0.031,-0.21,
2021/03/15(15:53:11),-0.079,0.5,
2021/03/15(15:53:12),-0.084,-0.5,
2021/03/15(15:53:12),0.143,-0.17,
2021/03/15(15:53:12),-0.009,-0.53,
2021/03/15(15:53:12),-0.085,0.06,
2021/03/15(15:53:12),-0.088,0.06,
2021/03/15(15:53:13),-0.027,0.14,
2021/03/15(15:53:13),0.021,-0.3,
2021/03/15(15:53:13),0.024,-0.83,
2021/03/15(15:53:13),0.021,0.04,
2021/03/15(15:53:13),0.022,-0.37,
2021/03/15(15:53:14),0.017,-0.02,
2021/03/15(15:53:14),0.019,-0.44,
2021/03/15(15:53:14),0.017,-0.88,
2021/03/15(15:53:14),0.017,-0.2,
2021/03/15(15:53:14),0.011,0.04,
2021/03/15(15:53:15),0.012,-0.27,
2021/03/15(15:53:15),0.011,0.79,
2021/03/15(15:53:15),0.01,-0.31,
2021/03/15(15:53:15),0.009,-0.69,
2021/03/15(15:53:15),0.007,-0.67,
2021/03/15(15:53:15),0.008,0.2,
2021/03/15(15:53:16),0.007,0.97,
2021/03/15(15:53:16),0.007,-0.29,
2021/03/15(15:53:16),0.003,0.2,
2021/03/15(15:53:16),0.009,-0.82,
2021/03/15(15:53:16),0.007,0.17,
2021/03/15(15:53:17),0.003,-0.87,
2021/03/15(15:53:17),0.004,0.56,
2021/03/15(15:53:17),0.004,0.94,
2021/03/15(15:53:17),0.004,-0.3,
2021/03/15(15:53:17),0.001,-0.51,
2021/03/15(15:53:18),0.002,-0.75,
2021/03/15(15:53:18),0.003,-0.09,
2021/03/15(15:53:18),-0.001,-0.83,
2021/03/15(15:53:18),0.001,-0.46,
2021/03/15(15:53:18),0.001,0.01,
2021/03/15(15:53:19),0.001,0.92,
2021/03/15(15:53:19),-0.005,0.7,
2021/03/15(15:53:19),0.0,0.87,
2021/03/15(15:53:19),-0.0,0.65,
2021/03/15(15:53:19),0.002,0.71,
2021/03/15(15:53:20),-0.001,0.6,
2021/03/15(15:53:20),-0.003,0.75,
2021/03/15(15:53:20),-0.005,-0.06,
2021/03/15(15:53:20),-0.006,0.34,
2021/03/15(15:53:20),-0.002,-0.86,
2021/03/15(15:53:21),-0.004,-0.77,
2021/03/15(15:53:21),-0.004,-0.23,
2021/03/15(15:53:21),-0.006,-0.73,
2021/03/15(15:53:21),-0.004,0.74,
2021/03/15(15:53:21),-0.003,-0.61,
2021/03/15(15:53:21),-0.002,0.83,
2021/03/15(15:53:22),-0.003,0.3,
2021/03/15(15:53:22),0.001,-0.94,
2021/03/15(15:53:22),-0.004,-0.88,
2021/03/15(15:53:22),-0.004,0.38,
2021/03/15(15:53:22),-0.003,0.21,
2021/03/15(15:53:23),-0.003,-0.73,
2021/03/15(15:53:23),-0.005,-0.4,
2021/03/15(15:53:23),-0.004,-0.13,
2021/03/15(15:53:23),-0.002,0.81,
2021/03/15(15:53:23),-0.0,0.94,
2021/03/15(15:53:24),-0.006,-0.05,
2021/03/15(15:53:24),-0.002,-0.81,
2021/03/15(15:53:24),-0.002,-0.57,
2021/03/15(15:53:24),-0.004,0.06,
2021/03/15(15:53:24),-0.002,0.93,
2021/03/15(15:53:25),-0.005,-0.74,
2021/03/15(15:53:25),-0.004,0.33,
2021/03/15(15:53:25),-0.003,-0.04,
2021/03/15(15:53:25),-0.004,-0.39,
2021/03/15(15:53:25),-0.005,0.77,
2021/03/15(15:53:26),-0.005,0.22,
2021/03/15(15:53:26),-0.005,-0.48,
2021/03/15(15:53:26),-0.003,0.8,
2021/03/15(15:53:26),-0.002,0.51,
2021/03/15(15:53:26),-0.004,0.73,
2021/03/15(15:53:27),-0.004,-0.83,
2021/03/15(15:53:27),-0.004,-0.35,
2021/03/15(15:53:27),-0.005,0.39,
2021/03/15(15:53:27),-0.004,-0.93,
2021/03/15(15:53:27),-0.005,-0.7,
2021/03/15(15:53:27),-0.004,-0.75,
2021/03/15(15:53:28),-0.005,0.27,
2021/03/15(15:53:28),-0.002,-0.03,
2021/03/15(15:53:28),-0.005,-0.75,
2021/03/15(15:53:28),-0.003,-0.78,
2021/03/15(15:53:28),-0.003,0.53,
2021/03/15(15:53:29),-0.005,-0.32,
2021/03/15(15:53:29),-0.005,-0.76,
2021/03/15(15:53:29),-0.005,-0.23,
2021/03/15(15:53:29),-0.004,0.0,
2021/03/15(15:53:29),-0.003,-0.99,
2021/03/15(15:53:30),-0.004,-0.02,
2021/03/15(15:53:30),-0.008,0.49,
2021/03/15(15:53:30),-0.006,0.27,
2021/03/15(15:53:30),-0.002,-0.41,
2021/03/15(15:53:30),-0.005,-0.3,
2021/03/15(15:53:31),-0.003,-0.76,
2021/03/15(15:53:31),-0.004,-0.8,
2021/03/15(15:53:31),-0.003,-0.81,
2021/03/15(15:53:31),-0.003,-0.05,
2021/03/15(15:53:31),-0.0,-0.36,
2021/03/15(15:53:32),-0.005,0.18,
2021/03/15(15:53:32),-0.003,0.23,
2021/03/15(15:53:32),-0.006,0.54,
2021/03/15(15:53:32),-0.005,0.87,
2021/03/15(15:53:32),-0.004,0.13,
2021/03/15(15:53:33),-0.006,0.57,
2021/03/15(15:53:33),-0.003,0.82,
2021/03/15(15:53:33),-0.004,0.62,
2021/03/15(15:53:33),-0.006,-0.6,
2021/03/15(15:53:33),-0.003,0.7,
2021/03/15(15:53:33),-0.001,-0.99,
2021/03/15(15:53:34),-0.001,-0.8,
2021/03/15(15:53:34),-0.003,0.17,
2021/03/15(15:53:34),-0.003,0.52,
2021/03/15(15:53:34),-0.002,-0.65,
2021/03/15(15:53:34),-0.005,-0.69,
2021/03/15(15:53:35),-0.001,-0.49,
2021/03/15(15:53:35),-0.005,-0.49,
2021/03/15(15:53:35),-0.003,0.49,
2021/03/15(15:53:35),-0.004,-0.66,
2021/03/15(15:53:35),-0.002,-0.77,
2021/03/15(15:53:36),-0.004,0.71,
2021/03/15(15:53:36),-0.002,0.59,
2021/03/15(15:53:36),-0.003,0.45,
2021/03/15(15:53:36),-0.005,0.23,
2021/03/15(15:53:36),0.0,-0.81,
2021/03/15(15:53:37),-0.004,-0.14,
2021/03/15(15:53:37),-0.004,0.92,
2021/03/15(15:53:37),-0.006,0.46,
2021/03/15(15:53:37),-0.003,0.65,
2021/03/15(15:53:37),-0.005,0.56,
2021/03/15(15:53:38),-0.004,0.17,
2021/03/15(15:53:38),-0.001,-0.05,
2021/03/15(15:53:38),-0.001,-0.36,
2021/03/15(15:53:38),-0.003,0.91,
2021/03/15(15:53:38),-0.001,0.56,
2021/03/15(15:53:38),-0.004,-0.03,
2021/03/15(15:53:39),-0.001,0.09,
2021/03/15(15:53:39),-0.003,-0.78,
2021/03/15(15:53:39),-0.004,-0.01,
2021/03/15(15:53:39),-0.004,0.2,
2021/03/15(15:53:39),0.0,0.48,
2021/03/15(15:53:40),-0.002,0.76,
2021/03/15(15:53:40),-0.003,-0.67,
2021/03/15(15:53:40),-0.004,0.93,
2021/03/15(15:53:40),-0.002,-0.92,
2021/03/15(15:53:40),-0.003,0.66,
2021/03/15(15:53:41),-0.002,-0.7,
2021/03/15(15:53:41),-0.003,0.25,
2021/03/15(15:53:41),-0.002,-0.75,
2021/03/15(15:53:41),-0.004,0.85,
2021/03/15(15:53:41),-0.003,-0.79,
2021/03/15(15:53:42),-0.002,-0.4,
2021/03/15(15:53:42),0.005,-0.28,
2021/03/15(15:53:42),0.001,-0.47,
2021/03/15(15:53:42),-0.036,0.81,
2021/03/15(15:53:42),-0.047,0.62,
2021/03/15(15:53:43),-0.095,0.45,
2021/03/15(15:53:43),-0.141,-0.3,
2021/03/15(15:53:43),-0.127,-1.0,
2021/03/15(15:53:43),-0.012,0.47,
2021/03/15(15:53:43),0.063,0.7,
2021/03/15(15:53:44),0.078,0.59,
2021/03/15(15:53:44),0.074,0.79,
2021/03/15(15:53:44),0.067,-0.71,
2021/03/15(15:53:44),0.06,-0.44,
2021/03/15(15:53:44),0.055,0.81,
2021/03/15(15:53:45),0.044,0.62,
2021/03/15(15:53:45),0.047,-0.55,
2021/03/15(15:53:45),0.05,-0.46,
2021/03/15(15:53:45),0.05,-0.07,
2021/03/15(15:53:45),0.049,-0.92,
2021/03/15(15:53:46),0.034,0.66,
2021/03/15(15:53:46),0.001,-0.22,
2021/03/15(15:53:46),-0.032,-0.7,
2021/03/15(15:53:46),-0.045,-0.74,
2021/03/15(15:53:46),-0.06,0.1,
2021/03/15(15:53:47),-0.076,0.51,
2021/03/15(15:53:47),-0.088,0.01,
2021/03/15(15:53:47),-0.089,-0.21,
2021/03/15(15:53:47),-0.081,0.37,
2021/03/15(15:53:47),-0.069,-0.98,
2021/03/15(15:53:47),-0.001,0.23,
2021/03/15(15:53:48),0.069,0.74,
2021/03/15(15:53:48),0.09,0.96,
2021/03/15(15:53:48),0.092,0.62,
2021/03/15(15:53:48),0.093,-0.54,
2021/03/15(15:53:48),0.096,0.55,
2021/03/15(15:53:49),0.097,0.22,
2021/03/15(15:53:49),0.096,-0.43,
2021/03/15(15:53:49),0.099,0.79,
2021/03/15(15:53:49),0.1,0.27,
2021/03/15(15:53:49),0.095,-0.64,
2021/03/15(15:53:50),0.096,0.47,
2021/03/15(15:53:50),0.093,0.84,
2021/03/15(15:53:50),0.09,-0.4,
2021/03/15(15:53:50),0.011,-1.0,
2021/03/15(15:53:50),0.004,0.13,
2021/03/15(15:53:51),0.007,-0.25,
2021/03/15(15:53:51),0.003,0.62,
2021/03/15(15:53:51),0.002,-0.94,
2021/03/15(15:53:51),0.005,0.07,
2021/03/15(15:53:51),0.003,0.37,
2021/03/15(15:53:52),0.003,-0.45,
2021/03/15(15:53:52),0.002,-0.34,
2021/03/15(15:53:52),0.002,-0.67,
2021/03/15(15:53:52),0.001,0.57,
2021/03/15(15:53:52),0.002,0.76,
2021/03/15(15:53:53),0.005,0.14,
2021/03/15(15:53:53),-0.0,0.35,
2021/03/15(15:53:53),-0.001,-0.62,
2021/03/15(15:53:53),0.001,-0.4,
2021/03/15(15:53:53),-0.002,0.43,
2021/03/15(15:53:53),0.002,-0.45,
2021/03/15(15:53:54),-0.001,0.11,
2021/03/15(15:53:54),0.002,-0.88,
2021/03/15(15:53:54),0.003,-0.1,
2021/03/15(15:53:54),-0.001,0.45,
2021/03/15(15:53:54),0.002,-0.66,
2021/03/15(15:53:55),-0.002,0.64,
2021/03/15(15:53:55),0.002,-0.6,
2021/03/15(15:53:55),0.002,0.18,
2021/03/15(15:53:55),-0.001,0.98,
2021/03/15(15:53:55),-0.001,-0.13,
2021/03/15(15:53:56),0.001,0.88,
2021/03/15(15:53:56),-0.002,0.82,
2021/03/15(15:53:56),-0.002,0.34,
2021/03/15(15:53:56),0.001,-0.54,
2021/03/15(15:53:56),-0.001,-0.8,
2021/03/15(15:53:57),0.002,0.75,
2021/03/15(15:53:57),-0.002,0.42,
2021/03/15(15:53:57),-0.001,-0.62,
2021/03/15(15:53:57),-0.002,0.15,
2021/03/15(15:53:57),0.001,0.77,
2021/03/15(15:53:58),-0.002,-0.33,
2021/03/15(15:53:58),-0.0,0.8,
2021/03/15(15:53:58),-0.004,-0.04,
2021/03/15(15:53:58),-0.0,-0.19,
2021/03/15(15:53:58),-0.003,-0.28,
2021/03/15(15:53:58),0.001,-0.62,
2021/03/15(15:53:59),-0.002,-0.8,
2021/03/15(15:53:59),-0.002,0.86,
2021/03/15(15:53:59),-0.0,0.05,
2021/03/15(15:53:59),-0.006,0.95,
2021/03/15(15:53:59),-0.001,-0.05,
2021/03/15(15:54:00),0.002,-0.17,
2021/03/15(15:54:00),-0.001,-0.73,
2021/03/15(15:54:00),-0.001,0.99,
2021/03/15(15:54:00),-0.003,0.51,
2021/03/15(15:54:00),-0.002,-0.94,
2021/03/15(15:54:01),-0.002,0.95,
2021/03/15(15:54:01),-0.003,-0.39,
2021/03/15(15:54:01),-0.004,0.25,
2021/03/15(15:54:01),-0.0,0.79,
2021/03/15(15:54:01),-0.003,-0.76,
2021/03/15(15:54:02),-0.003,0.22,
2021/03/15(15:54:02),-0.003,-0.27,
2021/03/15(15:54:02),-0.003,0.03,
2021/03/15(15:54:02),-0.001,0.34,
2021/03/15(15:54:02),-0.002,-0.43,
2021/03/15(15:54:03),-0.005,-0.59,
2021/03/15(15:54:03),-0.003,-0.71,
2021/03/15(15:54:03),-0.002,0.86,
2021/03/15(15:54:03),-0.002,-0.06,
2021/03/15(15:54:03),0.001,-0.7,
2021/03/15(15:54:04),-0.002,0.54,
2021/03/15(15:54:04),-0.003,-0.81,
2021/03/15(15:54:04),0.0,-0.17,
2021/03/15(15:54:04),0.001,0.13,
2021/03/15(15:54:04),0.001,-0.61,
2021/03/15(15:54:04),-0.002,-0.32,
2021/03/15(15:54:05),-0.001,-0.71,
2021/03/15(15:54:05),-0.004,-0.95,
2021/03/15(15:54:05),-0.004,0.4,
2021/03/15(15:54:05),-0.003,0.97,
2021/03/15(15:54:05),-0.003,0.68,
2021/03/15(15:54:06),-0.003,0.0,
2021/03/15(15:54:06),-0.006,-0.53,
2021/03/15(15:54:06),-0.002,-0.12,
2021/03/15(15:54:06),-0.003,0.2,
2021/03/15(15:54:06),-0.004,0.72,
2021/03/15(15:54:07),-0.0,-0.7,
2021/03/15(15:54:07),-0.001,0.69,
2021/03/15(15:54:07),-0.001,-0.71,
2021/03/15(15:54:07),-0.003,0.32,
2021/03/15(15:54:07),-0.002,-0.93,
2021/03/15(15:54:08),-0.0,0.62,
2021/03/15(15:54:08),-0.002,-0.91,
2021/03/15(15:54:08),-0.003,0.48,
2021/03/15(15:54:08),-0.002,0.08,
2021/03/15(15:54:08),-0.002,-0.33,
2021/03/15(15:54:09),-0.002,-0.86,
2021/03/15(15:54:09),-0.004,0.35,
2021/03/15(15:54:09),-0.0,0.63,
2021/03/15(15:54:09),-0.004,0.58,
2021/03/15(15:54:09),-0.004,-0.41,
2021/03/15(15:54:10),-0.003,0.23,
2021/03/15(15:54:10),0.001,0.44,
2021/03/15(15:54:10),0.001,0.37,
2021/03/15(15:54:10),-0.001,-0.58,
2021/03/15(15:54:10),-0.0,0.77,
2021/03/15(15:54:10),-0.0,0.82,
2021/03/15(15:54:11),-0.003,0.75,
2021/03/15(15:54:11),-0.002,-0.9,
2021/03/15(15:54:11),-0.003,-0.3,
2021/03/15(15:54:11),-0.002,0.53,
2021/03/15(15:54:11),-0.003,0.28,
2021/03/15(15:54:12),-0.001,-0.27,
2021/03/15(15:54:12),-0.001,0.71,
2021/03/15(15:54:12),-0.003,-0.95,
2021/03/15(15:54:12),-0.004,-0.79,
2021/03/15(15:54:12),-0.002,0.34,
2021/03/15(15:54:13),-0.002,0.28,
2021/03/15(15:54:13),-0.001,0.85,
2021/03/15(15:54:13),-0.002,0.58,
2021/03/15(15:54:13),0.003,0.23,
2021/03/15(15:54:13),-0.001,-0.28,
2021/03/15(15:54:14),-0.003,0.35,
2021/03/15(15:54:14),-0.003,-0.44,
2021/03/15(15:54:14),-0.002,0.98,
2021/03/15(15:54:14),-0.003,-0.05,
2021/03/15(15:54:14),-0.002,0.83,
2021/03/15(15:54:15),-0.003,0.43,
2021/03/15(15:54:15),-0.002,0.37,
2021/03/15(15:54:15),-0.005,0.62,
2021/03/15(15:54:15),-0.003,0.42,
2021/03/15(15:54:15),-0.003,0.03,
2021/03/15(15:54:16),-0.002,-0.19,
2021/03/15(15:54:16),-0.0,0.88,
2021/03/15(15:54:16),-0.0,-0.45,
2021/03/15(15:54:16),-0.002,0.83,
2021/03/15(15:54:16),-0.002,0.65,
2021/03/15(15:54:16),-0.003,-0.44,
2021/03/15(15:54:17),-0.001,-0.49,
